date,store_id,city,area,area_type,income_level,sku_id,category,price,discount_pct,weather,is_weekend,is_holiday,raw_demand,units_sold,inventory_level,lead_time_days,order_placed,order_quantity
2023-03-18,DS_PUN_02,Pune,Hadapsar,Residential,Medium,ATTA_5KG,Staples,220,5.0,Sunny,1,0,30,30,207,2.0,0,0
2022-12-04,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,COKE_2L,Beverages,95,5.0,Cloudy,1,0,40,40,141,2.0,0,0
2023-12-12,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,WATER_1L,Beverages,20,0.0,Sunny,0,0,71,71,646,1.0,0,0
2022-08-15,DS_MUM_01,Mumbai,Andheri,Residential,High,CURD_400G,Dairy,42,10.0,Rainy,0,1,79,79,313,1.0,0,0
2023-11-17,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,COKE_2L,Beverages,95,0.0,Sunny,0,0,43,43,404,2.0,0,0
2022-05-22,DS_MUM_01,Mumbai,Andheri,Residential,High,SHAMPOO_SM,PersonalCare,99,0.0,Sunny,1,0,20,20,112,3.0,0,0
2024-02-03,DS_MUM_01,Mumbai,Andheri,Residential,High,ATTA_5KG,Staples,220,0.0,Foggy,1,0,42,42,14,2.0,0,0
2022-02-08,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,SHAMPOO_SM,PersonalCare,99,0.0,Sunny,0,0,13,13,149,3.0,0,0
04/07/2023,DS_MUM_01,Mumbai,Andheri,Residential,High,BREAD_WH,Bakery,45,0.0,Cloudy,0,0,46,46,436,1.0,0,0
2022-10-19,DS_PUN_02,Pune,Hadapsar,Residential,Medium,ATTA_5KG,Staples,220,0.0,Sunny,0,0,44,44,293,2.0,0,0
2022-04-27,DS_MUM_01,Mumbai,Andheri,Residential,High,COKE_2L,Beverages,95,0.0,Hot,0,0,22,22,42,2.0,0,0
2023-10-04,DS_PUN_02,Pune,Hadapsar,Residential,Medium,CHIPS_LAYS,Snacks,20,0.0,Partly Cloudy,0,0,52,52,442,2.0,0,0
2023-09-25,DS_PUN_01,Pune,Koregaon,Commercial,High,BUTTER_100G,Dairy,55,0.0,Cloudy,0,0,19,19,69,1.0,0,0
2022-06-22,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,WATER_1L,Beverages,20,0.0,Cloudy,0,0,100,100,547,1.0,0,0
2024-03-18,DS_MUM_01,Mumbai,Andheri,Residential,High,BISCUIT_PK,Snacks,30,0.0,Sunny,0,0,30,30,166,2.0,0,0
2023-10-04,DS_PUN_01,Pune,Koregaon,Commercial,High,MILK_500ML,Dairy,28,0.0,Cloudy,0,0,64,64,645,2.0,0,0
2023-04-22,DS_MUM_01,Mumbai,Andheri,Residential,High,CURD_400G,Dairy,42,0.0,Cloudy,1,0,48,48,161,1.0,0,0
2023-02-17,DS_MUM_01,Mumbai,Andheri,Residential,High,CURD_400G,Dairy,42,0.0,Sunny,0,0,67,67,220,1.0,0,0
2022-03-19,DS_PUN_01,Pune,Koregaon,Commercial,High,CURD_400G,Dairy,42,0.0,Hot,1,0,32,32,120,1.0,0,0
2024-02-08,DS_PUN_01,Pune,Koregaon,Commercial,High,ATTA_5KG,Staples,220,0.0,Sunny,0,0,12,12,32,2.0,0,0
2023-02-13,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,RICE_1KG,Staples,60,0.0,Foggy,0,0,23,23,93,2.0,0,0
2023-06-12,DS_PUN_01,Pune,Koregaon,Commercial,High,EGGS_12PK,Dairy,72,0.0,Rainy,0,0,36,36,83,1.0,0,0
2023-02-18,DS_PUN_02,Pune,Hadapsar,Residential,Medium,MAGGI_NOOD,Packaged,14,0.0,Cloudy,1,0,71,71,376,2.0,0,0
2022-02-18,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,COKE_2L,Beverages,95,0.0,Cloudy,0,0,17,17,192,3.0,0,0
2022-08-09,DS_PUN_01,Pune,Koregaon,Commercial,High,PANEER_200G,Dairy,85,0.0,Rainy,0,0,18,18,25,1.0,0,0
2023-01-26,DS_PUN_02,Pune,Hadapsar,Residential,Medium,ATTA_5KG,Staples,220,15.0,Sunny,0,1,44,44,186,2.0,0,0
2022-02-20,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,SOAP_BAR,PersonalCare,35,0.0,Foggy,1,0,16,16,84,2.0,0,0
2022-09-25,DS_PUN_01,Pune,Koregaon,Commercial,High,SHAMPOO_SM,PersonalCare,99,5.0,Rainy,1,0,33,33,114,3.0,0,0
2023-08-25,DS_MUM_01,Mumbai,Andheri,Residential,High,MAGGI_NOOD,Packaged,14,0.0,Rainy,0,0,77,77,173,2.0,0,0
2022-04-14,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,EGGS_12PK,Dairy,72,10.0,Hot,0,1,51,51,173,1.0,0,0
2023-07-08,DS_MUM_01,Mumbai,Andheri,Residential,High,BUTTER_100G,Dairy,55,5.0,Rainy,1,0,30,30,60,1.0,0,0
2023-08-01,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,CURD_400G,Dairy,42,0.0,Rainy,0,0,21,21,43,1.0,1,198
25/01/2023,DS_PUN_02,Pune,Hadapsar,Residential,Medium,ONION_1KG,Vegetables,40,0.0,Sunny,0,0,90,90,28,1.0,1,385
2022-07-14,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,DIAPERS_SM,BabyCare,350,0.0,Cloudy,0,0,8,8,27,3.0,1,49
2024-03-04,DS_PUN_01,Pune,Koregaon,Commercial,High,CURD_400G,Dairy,42,0.0,Sunny,0,0,37,37,48,1.0,1,220
2022-01-10,DS_PUN_02,Pune,Hadapsar,Residential,Medium,MAGGI_NOOD,Packaged,14,0.0,Cloudy,0,0,37,37,468,2.0,0,0
2022-09-06,DS_PUN_01,Pune,Koregaon,Commercial,High,BANANA_DOZ,Fruits,50,0.0,Cloudy,0,0,64,64,358,1.0,0,0
2023-03-08,DS_PUN_02,Pune,Hadapsar,Residential,Medium,EGGS_12PK,Dairy,72,10.0,Sunny,0,1,74,74,419,1.0,0,0
2023-07-12,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,DETERGENT_1KG,Household,110,0.0,Rainy,0,0,16,16,48,3.0,0,0
2023-05-09,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,ONION_1KG,Vegetables,40,0.0,Cloudy,0,0,59,59,403,1.0,0,0
2024-03-26,DS_PUN_01,Pune,Koregaon,Commercial,High,BREAD_WH,Bakery,45,0.0,Sunny,0,0,41,41,112,1.0,0,0
2023-09-24,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MAGGI_NOOD,Packaged,14,5.0,Rainy,1,0,59,59,270,2.0,0,0
2023-01-26,DS_MUM_01,Mumbai,Andheri,Residential,High,CURD_400G,Dairy,42,15.0,Sunny,0,1,83,83,183,1.0,0,0
2022-08-21,DS_PUN_02,Pune,Hadapsar,Residential,Medium,DIAPERS_SM,BabyCare,350,10.0,Rainy,1,0,20,20,94,3.0,0,0
2022-04-12,DS_PUN_01,Pune,Koregaon,Commercial,High,DIAPERS_SM,BabyCare,350,0.0,Cloudy,0,0,8,8,33,3.0,0,0
2023-08-26,DS_MUM_01,Mumbai,Andheri,Residential,High,PANEER_200G,Dairy,85,5.0,Rainy,1,0,63,63,150,1.0,0,0
2023-06-06,DS_PUN_02,Pune,Hadapsar,Residential,Medium,RICE_1KG,Staples,60,0.0,Cloudy,0,0,46,46,55,,1,280
2023-08-04,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,DETERGENT_1KG,Household,110,0.0,Rainy,0,0,16,16,158,3.0,0,0
2024-02-13,DS_MUM_01,Mumbai,Andheri,Residential,,PANEER_200G,Dairy,85,0.0,Cloudy,0,0,31,31,44,1.0,1,245
2022-03-03,DS_MUM_01,Mumbai,Andheri,Residential,High,ONION_1KG,Vegetables,40,0.0,Sunny,0,0,65,65,359,1.0,0,0
2022-10-29,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,TOMATO_500G,Vegetables,30,0.0,Sunny,1,0,76,76,419,1.0,0,0
2022-06-29,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,MAGGI_NOOD,Packaged,14,0.0,Cloudy,0,0,54,54,378,2.0,0,0
2022-02-17,DS_PUN_02,Pune,Hadapsar,Residential,Medium,EGGS_12PK,Dairy,72,0.0,Sunny,0,0,46,46,334,1.0,0,0
2023-11-24,DS_MUM_01,Mumbai,Andheri,Residential,High,PANEER_200G,Dairy,85,0.0,Cloudy,0,0,61,61,221,1.0,0,0
2023-07-12,DS_MUM_01,Mumbai,Andheri,Residential,High,WATER_1L,Beverages,20,0.0,Rainy,0,0,106,106,573,1.0,0,0
2023-02-05,DS_PUN_01,Pune,Koregaon,Commercial,High,BUTTER_100G,Dairy,55,10.0,Sunny,1,0,15,15,24,2.0,1,165
2022-12-30,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BISCUIT_PK,Snacks,30,0.0,Foggy,0,0,63,63,246,2.0,0,0
2023-06-06,DS_MUM_01,Mumbai,Andheri,Residential,High,DIAPERS_SM,BabyCare,350,0.0,Rainy,0,0,11,11,77,3.0,0,0
2023-04-29,DS_PUN_01,Pune,Koregaon,Commercial,High,DETERGENT_1KG,Household,110,10.0,Sunny,1,0,27,27,104,3.0,0,0
2024-01-17,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,ATTA_5KG,Staples,220,0.0,Sunny,0,0,17,-17,205,2.0,0,0
2023-07-02,DS_PUN_02,Pune,Hadapsar,Residential,Medium,MAGGI_NOOD,Packaged,14,5.0,Sunny,1,0,92,92,226,2.0,0,0
2023-10-01,DS_MUM_01,Mumbai,Andheri,Residential,High,BUTTER_100G,Dairy,55,10.0,Sunny,1,0,42,42,89,1.0,0,0
2023-08-21,DS_PUN_02,Pune,Hadapsar,Residential,Medium,SOAP_BAR,PersonalCare,35,0.0,Rainy,0,0,22,22,15,2.0,0,0
2022-10-12,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,MILK_500ML,Dairy,28,0.0,Sunny,0,0,63,63,227,1.0,0,0
2022-08-29,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,EGGS_12PK,Dairy,72,0.0,Cloudy,0,0,52,52,124,1.0,0,0
2024-01-20,DS_PUN_01,Pune,Koregaon,Commercial,High,CURD_400G,Dairy,42,10.0,,1,0,32,32,196,1.0,0,0
2022-12-05,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,CHIPS_LAYS,Snacks,20,0.0,Sunny,0,0,32,32,213,3.0,0,0
2024-01-27,DS_MUM_01,Mumbai,Andheri,Residential,High,DIAPERS_SM,BabyCare,350,0.0,Sunny,1,0,27,27,105,3.0,0,0
2022-09-28,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,PANEER_200G,Dairy,85,,,0,0,21,21,32,1.0,1,154
2022-03-05,DS_PUN_02,Pune,Hadapsar,Residential,Medium,DIAPERS_SM,BabyCare,350,10.0,Cloudy,1,0,13,13,7,4.0,0,0
2023-10-25,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BANANA_DOZ,Fruits,50,0.0,Partly Cloudy,0,0,70,70,349,1.0,0,0
2022-07-24,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,COKE_2L,Beverages,95,0.0,Rainy,1,0,34,34,141,2.0,0,0
2023-05-16,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,RICE_1KG,Staples,60,0.0,Sunny,0,0,42,42,76,2.0,1,280
2022-06-27,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,DETERGENT_1KG,Household,110,0.0,Cloudy,0,0,14,14,65,3.0,0,0
2022-04-12,DS_MUM_01,Mumbai,Andheri,Residential,High,SOAP_BAR,PersonalCare,35,0.0,Hot,0,0,21,21,127,2.0,0,0
2023-06-25,DS_MUM_01,Mumbai,Andheri,Residential,High,CURD_400G,Dairy,42,5.0,Rainy,1,0,82,82,23,1.0,1,382
2022-11-20,DS_MUM_01,Mumbai,Andheri,Residential,High,DIAPERS_SM,BabyCare,350,5.0,Sunny,1,0,28,28,26,3.0,0,0
2024-01-17,DS_PUN_01,Pune,Koregaon,Commercial,High,SOAP_BAR,PersonalCare,35,0.0,Sunny,0,0,21,21,23,2.0,0,0
2022-06-27,DS_PUN_01,Pune,Koregaon,Commercial,High,BUTTER_100G,Dairy,55,0.0,Cloudy,0,0,10,10,69,1.0,0,0
2022-11-04,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,CHIPS_LAYS,Snacks,20,0.0,Partly Cloudy,0,0,20,20,356,2.0,0,0
2023-05-04,DS_BLR_01,Bengaluru,Koramangala,Commercial,,BISCUIT_PK,Snacks,30,0.0,Hot,0,0,65,65,356,2.0,0,0
20/07/2022,DS_PUN_02,Pune,Hadapsar,Residential,Medium,WATER_1L,Beverages,20,0.0,Rainy,0,0,106,106,585,1.0,0,0
2023-12-31,DS_PUN_01,Pune,Koregaon,Commercial,High,RICE_1KG,Staples,60,0.0,Sunny,1,0,42,42,207,2.0,0,0
2023-03-30,DS_PUN_01,Pune,Koregaon,Commercial,High,BREAD_WH,Bakery,45,0.0,Sunny,0,0,55,55,310,1.0,0,0
2023-07-06,DS_PUN_01,Pune,Koregaon,Commercial,High,ONION_1KG,Vegetables,40,0.0,Sunny,0,0,115,115,388,,0,0
2023-12-22,DS_PUN_02,Pune,Hadapsar,Residential,Medium,DIAPERS_SM,BabyCare,350,0.0,Sunny,0,0,10,10,28,3.0,0,0
2022-08-06,DS_MUM_01,Mumbai,Andheri,Residential,High,BREAD_WH,Bakery,45,5.0,Cloudy,1,0,92,92,238,1.0,0,0
2023-10-25,DS_PUN_02,Pune,Hadapsar,Residential,Medium,MILK_500ML,Dairy,28,0.0,Sunny,0,0,89,89,153,1.0,0,0
2023-10-22,DS_PUN_01,Pune,Koregaon,Commercial,High,BREAD_WH,Bakery,45,10.0,Sunny,1,0,105,105,266,1.0,0,0
2023-07-30,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,TOMATO_500G,Vegetables,30,5.0,Cloudy,1,0,144,144,453,2.0,0,0
2023-03-30,DS_PUN_01,Pune,Koregaon,Commercial,High,ONION_1KG,Vegetables,40,0.0,Hot,0,0,41,41,405,1.0,0,0
2023-03-17,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,CHIPS_LAYS,Snacks,20,0.0,Sunny,0,0,54,54,61,2.0,1,245
2023-04-27,DS_PUN_02,Pune,Hadapsar,Residential,Medium,WATER_1L,Beverages,20,0.0,Cloudy,0,0,65,65,688,1.0,0,0
2023-03-23,DS_MUM_01,Mumbai,Andheri,Residential,High,MILK_500ML,Dairy,28,0.0,Sunny,0,0,63,63,426,1.0,0,0
2022-01-06,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MILK_500ML,Dairy,28,,Sunny,0,0,73,73,566,1.0,0,0
2022-06-05,DS_BLR_01,Bengaluru,Koramangala,Commercial,,COKE_2L,Beverages,95,10.0,,1,0,29,29,165,2.0,0,0
2022-07-17,DS_PUN_02,Pune,Hadapsar,Residential,Medium,EGGS_12PK,Dairy,72,10.0,Rainy,1,0,67,67,118,1.0,0,0
2024-03-07,DS_PUN_02,Pune,Hadapsar,Residential,Medium,ATTA_5KG,Staples,220,0.0,Sunny,0,0,33,33,46,2.0,0,0
2022-04-10,DS_PUN_02,Pune,Hadapsar,Residential,Medium,MAGGI_NOOD,Packaged,14,0.0,Hot,1,0,69,69,257,2.0,0,0
2022-11-01,DS_MUM_01,Mumbai,Andheri,Residential,High,CURD_400G,Dairy,42,,Partly Cloudy,0,0,40,8,0,,0,0
2022-05-06,DS_PUN_02,Pune,Hadapsar,Residential,Medium,WATER_1L,Beverages,20,0.0,Sunny,0,0,64,64,732,1.0,0,0
2024-03-03,DS_MUM_01,Mumbai,Andheri,Residential,High,PANEER_200G,Dairy,85,10.0,Sunny,1,0,51,51,115,1.0,0,0
2023-11-30,DS_PUN_01,Pune,Koregaon,Commercial,High,CHIPS_LAYS,Snacks,20,0.0,Sunny,0,0,62,62,223,2.0,0,0
2023-01-25,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,SOAP_BAR,PersonalCare,35,0.0,Cloudy,0,0,16,16,49,2.0,0,0
2022-03-24,DS_MUM_01,Mumbai,Andheri,Residential,High,MILK_500ML,Dairy,28,0.0,Sunny,0,0,95,95,318,1.0,0,0
2023-10-29,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,ATTA_5KG,Staples,220,0.0,Sunny,1,0,34,34,346,2.0,0,0
2023-03-01,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,DETERGENT_1KG,Household,110,0.0,Hot,0,0,14,14,220,3.0,0,0
2023-12-11,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,ATTA_5KG,Staples,220,0.0,Sunny,0,0,16,16,39,2.0,0,0
2022-12-28,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MAGGI_NOOD,Packaged,14,0.0,Sunny,0,0,38,38,169,2.0,0,0
2022-11-16,DS_MUM_01,Mumbai,Andheri,Residential,High,BREAD_WH,Bakery,45,0.0,,0,0,92,92,550,1.0,0,0
24/03/2022,DS_PUN_02,Pune,Hadapsar,Residential,Medium,SOAP_BAR,PersonalCare,35,0.0,Sunny,0,0,20,20,144,2.0,0,0
2024-03-21,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,RICE_1KG,Staples,60,0.0,Sunny,0,0,26,26,36,3.0,0,0
2022-09-09,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,EGGS_12PK,Dairy,72,0.0,Cloudy,0,0,46,46,158,1.0,0,0
2024-02-20,DS_PUN_01,Pune,Koregaon,Commercial,High,ATTA_5KG,Staples,220,0.0,Sunny,0,0,21,21,81,2.0,0,0
31/01/2023,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,SOAP_BAR,PersonalCare,35,0.0,Cloudy,0,0,51,51,120,3.0,0,0
2022-03-15,DS_PUN_01,Pune,Koregaon,Commercial,High,SHAMPOO_SM,PersonalCare,99,0.0,Sunny,0,0,21,21,114,3.0,0,0
2023-10-22,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BISCUIT_PK,Snacks,30,0.0,Cloudy,1,0,71,71,353,2.0,0,0
2022-12-14,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,ONION_1KG,Vegetables,40,0.0,Sunny,0,0,57,57,33,1.0,1,385
2022-06-26,DS_MUM_01,Mumbai,Andheri,Residential,High,DIAPERS_SM,BabyCare,350,5.0,Cloudy,1,0,15,15,55,4.0,1,132
2022-09-23,DS_MUM_01,Mumbai,Andheri,Residential,High,BUTTER_100G,Dairy,55,0.0,Cloudy,0,0,31,31,104,1.0,0,0
2023-08-26,DS_PUN_01,Pune,Koregaon,Commercial,High,MAGGI_NOOD,Packaged,14,5.0,Rainy,1,0,14,14,407,3.0,0,0
2023-08-19,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,WATER_1L,Beverages,20,5.0,Rainy,1,0,123,123,439,1.0,0,0
2022-09-06,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,ONION_1KG,Vegetables,40,0.0,Rainy,0,0,99,99,121,1.0,0,0
2024-01-26,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,MAGGI_NOOD,Packaged,14,20.0,Cloudy,0,1,85,85,314,2.0,0,0
2023-07-05,DS_PUN_02,Pune,Hadapsar,Residential,Medium,DIAPERS_SM,BabyCare,350,0.0,Cloudy,0,0,5,5,46,3.0,0,0
2024-01-29,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,ONION_1KG,Vegetables,40,0.0,Sunny,0,0,69,69,121,1.0,0,0
2022-10-12,DS_PUN_01,Pune,Koregaon,Commercial,High,PANEER_200G,Dairy,85,,Sunny,0,0,39,39,221,1.0,0,0
2022-03-21,DS_MUM_01,Mumbai,Andheri,Residential,High,COKE_2L,Beverages,95,0.0,Sunny,0,0,30,30,94,2.0,0,0
2022-02-22,DS_PUN_01,Pune,Koregaon,Commercial,High,ONION_1KG,Vegetables,40,0.0,Foggy,0,0,69,69,76,1.0,1,385
2023-03-12,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,ONION_1KG,Vegetables,40,0.0,Sunny,1,0,78,78,68,1.0,0,0
2023-05-22,DS_PUN_02,Pune,Hadapsar,Residential,Medium,RICE_1KG,Staples,60,0.0,Hot,0,0,45,45,109,2.0,0,0
2024-03-25,DS_PUN_01,Pune,Koregaon,Commercial,High,WATER_1L,Beverages,20,0.0,Sunny,0,0,145,145,242,1.0,0,0
2024-02-13,DS_MUM_01,Mumbai,Andheri,Residential,High,BISCUIT_PK,Snacks,30,0.0,Foggy,0,0,45,45,128,2.0,0,0
2022-11-22,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,CHIPS_LAYS,Snacks,20,0.0,Cloudy,0,0,75,75,192,2.0,0,0
2024-01-10,DS_PUN_02,Pune,Hadapsar,Residential,Medium,CHIPS_LAYS,Snacks,20,,Foggy,0,0,35,35,367,2.0,0,0
2022-08-09,DS_MUM_01,Mumbai,Andheri,Residential,High,DETERGENT_1KG,Household,110,0.0,Cloudy,0,0,25,25,88,3.0,0,0
2023-12-27,DS_PUN_01,Pune,Koregaon,Commercial,High,CHIPS_LAYS,Snacks,20,0.0,Foggy,0,0,42,42,418,2.0,0,0
2023-09-10,DS_MUM_01,Mumbai,Andheri,Residential,High,BREAD_WH,Bakery,45,,Sunny,1,0,103,103,201,1.0,0,0
2022-07-07,DS_MUM_01,Mumbai,Andheri,Residential,High,CHIPS_LAYS,Snacks,20,0.0,Sunny,0,0,57,57,229,2.0,0,0
2022-07-03,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,DETERGENT_1KG,Household,110,10.0,Rainy,1,0,31,31,99,3.0,0,0
2023-06-18,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BISCUIT_PK,Snacks,30,0.0,,1,0,39,39,218,2.0,0,0
2023-01-26,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,TOMATO_500G,Vegetables,30,10.0,Sunny,0,1,64,64,525,1.0,0,0
2022-07-14,DS_PUN_01,Pune,Koregaon,Commercial,High,RICE_1KG,Staples,60,0.0,Rainy,0,0,24,24,42,2.0,0,0
2022-06-28,DS_PUN_01,Pune,Koregaon,Commercial,High,EGGS_12PK,Dairy,72,0.0,Rainy,0,0,22,22,83,1.0,0,0
20/04/2022,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BUTTER_100G,Dairy,55,0.0,Cloudy,0,0,37,37,2,1.0,1,175
2024-02-22,DS_MUM_01,Mumbai,Andheri,Residential,High,CURD_400G,Dairy,42,0.0,Sunny,0,0,59,59,46,1.0,0,0
2022-11-01,DS_PUN_02,Pune,Hadapsar,Residential,Medium,PANEER_200G,Dairy,85,0.0,Partly Cloudy,0,0,56,56,50,1.0,1,318
2023-08-04,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,CURD_400G,Dairy,42,0.0,Cloudy,0,0,49,49,204,,0,0
2022-09-25,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MILK_500ML,Dairy,28,10.0,Cloudy,1,0,134,134,187,1.0,0,0
2022-11-24,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,ONION_1KG,Vegetables,40,0.0,Cloudy,0,0,80,80,69,2.0,1,500
2023-01-06,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MILK_500ML,Dairy,28,0.0,Cloudy,0,0,94,94,409,1.0,0,0
2023-05-17,DS_PUN_01,Pune,Koregaon,Commercial,High,BUTTER_100G,Dairy,55,0.0,Hot,0,0,11,11,23,1.0,1,122
2023-10-23,DS_MUM_01,Mumbai,Andheri,Residential,High,MILK_500ML,Dairy,28,0.0,Sunny,0,0,101,101,148,1.0,0,0
2023-03-02,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MILK_500ML,Dairy,28,0.0,Sunny,0,0,78,78,383,1.0,0,0
2022-03-08,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BREAD_WH,Bakery,45,0.0,Hot,0,0,51,51,494,1.0,0,0
2022-03-28,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BREAD_WH,Bakery,45,0.0,Hot,0,0,84,84,569,1.0,0,0
2024-02-19,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,SOAP_BAR,PersonalCare,35,0.0,Cloudy,0,0,29,29,58,2.0,0,0
2022-09-16,DS_PUN_02,Pune,Hadapsar,Residential,Medium,MILK_500ML,Dairy,28,0.0,Rainy,0,0,90,90,432,1.0,0,0
2022-01-03,DS_PUN_02,Pune,Hadapsar,Residential,Medium,PANEER_200G,Dairy,85,0.0,Sunny,0,0,24,24,111,1.0,0,0
2022-11-04,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,TOMATO_500G,Vegetables,30,0.0,Cloudy,0,0,87,87,547,1.0,0,0
2023-12-30,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BANANA_DOZ,Fruits,50,5.0,Sunny,1,0,76,76,135,1.0,0,0
2023-03-06,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,RICE_1KG,Staples,60,0.0,Sunny,0,0,32,32,104,2.0,0,0
2022-05-06,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BUTTER_100G,Dairy,55,0.0,Sunny,0,0,15,15,74,1.0,0,0
2022-01-15,DS_MUM_01,Mumbai,Andheri,Residential,High,BANANA_DOZ,Fruits,50,10.0,Sunny,1,0,83,83,186,1.0,0,0
2022-02-12,DS_PUN_02,Pune,Hadapsar,Residential,Medium,MILK_500ML,Dairy,28,0.0,Sunny,1,0,71,71,442,1.0,0,0
2023-12-14,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BUTTER_100G,Dairy,55,0.0,Sunny,0,0,31,31,120,1.0,0,0
2024-02-21,DS_PUN_02,Pune,Hadapsar,Residential,Medium,MILK_500ML,Dairy,28,0.0,Sunny,0,0,61,61,582,1.0,0,0
2023-12-05,DS_PUN_02,Pune,Hadapsar,Residential,Medium,DIAPERS_SM,BabyCare,350,0.0,Cloudy,0,0,11,11,107,3.0,0,0
2022-02-19,DS_PUN_02,Pune,Hadapsar,Residential,Medium,ATTA_5KG,Staples,220,,Cloudy,1,0,53,42,0,2.0,0,0
2024-02-19,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BUTTER_100G,Dairy,55,0.0,Sunny,0,0,16,16,49,1.0,0,0
2024-01-21,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BISCUIT_PK,Snacks,30,5.0,Sunny,1,0,70,55,0,2.0,0,0
2023-08-06,DS_PUN_01,Pune,Koregaon,Commercial,High,TOMATO_500G,Vegetables,30,0.0,Cloudy,1,0,143,143,909,1.0,0,0
2023-09-08,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BANANA_DOZ,Fruits,50,0.0,Rainy,0,0,44,44,235,1.0,0,0
2023-01-07,DS_PUN_02,Pune,Hadapsar,Residential,Medium,DIAPERS_SM,BabyCare,350,10.0,Cloudy,1,0,6,6,63,3.0,0,0
2023-12-04,DS_PUN_01,Pune,Koregaon,Commercial,High,MAGGI_NOOD,Packaged,14,0.0,Sunny,0,0,41,41,187,2.0,0,0
2023-07-20,DS_PUN_01,Pune,Koregaon,Commercial,High,ATTA_5KG,Staples,220,0.0,Rainy,0,0,22,22,155,2.0,0,0
2022-10-29,DS_MUM_01,Mumbai,Andheri,Residential,High,ATTA_5KG,Staples,220,0.0,Partly Cloudy,1,0,80,80,237,3.0,0,0
2023-05-12,DS_PUN_01,Pune,Koregaon,Commercial,High,CURD_400G,Dairy,42,0.0,Hot,0,0,27,27,158,1.0,0,0
2023-10-17,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BUTTER_100G,Dairy,55,0.0,Sunny,0,0,21,21,221,1.0,0,0
